Anther,Sepal,Ovary,Pod,Stigma,Flower,Leaf
,GLYMA_10G031700,GLYMA_10G078200,GLYMA_08G069000,GLYMA_04G133800,GLYMA_04G155000,
,GLYMA_08G194300,GLYMA_12G222400,GLYMA_07G225200,GLYMA_15G118400,GLYMA_12G121100,
,GLYMA_18G298100,GLYMA_02G099700,GLYMA_03G108900,GLYMA_19G261800,GLYMA_18G103800,
,GLYMA_19G161500,GLYMA_11G082200,GLYMA_12G032300,GLYMA_09G243200,GLYMA_05G131100,
,GLYMA_04G018900,GLYMA_05G011300,GLYMA_03G094300,GLYMA_03G150800,GLYMA_01G102400,
,GLYMA_15G122400,GLYMA_11G112700,GLYMA_16G008900,GLYMA_09G226900,GLYMA_13G147000,
,GLYMA_09G065900,GLYMA_02G004100,GLYMA_02G275400,GLYMA_13G216100,GLYMA_08G346200,
,GLYMA_18G211400,GLYMA_12G206300,GLYMA_17G162000,GLYMA_16G024000,GLYMA_08G184300,
,GLYMA_02G137600,GLYMA_12G236600,GLYMA_13G356700,GLYMA_20G009600,GLYMA_16G157000,
,GLYMA_04G142300,GLYMA_20G050800,GLYMA_04G059700,GLYMA_20G128700,GLYMA_08G162600,
,GLYMA_11G245800,GLYMA_06G143800,GLYMA_13G230600,GLYMA_13G281700,GLYMA_03G027300,
,GLYMA_05G143100,GLYMA_11G193500,GLYMA_18G265100,GLYMA_U029000,GLYMA_16G109900,
,GLYMA_05G185700,GLYMA_17G151600,GLYMA_14G050100,GLYMA_19G143200,GLYMA_01G077900,
,GLYMA_14G026300,GLYMA_08G229800,GLYMA_20G132400,GLYMA_19G115700,GLYMA_18G191200,
,GLYMA_02G105500,GLYMA_12G026400,GLYMA_10G262300,GLYMA_16G045000,GLYMA_13G171900,
,GLYMA_08G236000,GLYMA_15G142600,GLYMA_13G363900,GLYMA_02G001300,GLYMA_10G158100,
,GLYMA_05G021500,GLYMA_11G096100,GLYMA_14G007500,GLYMA_03G169500,GLYMA_08G037900,
,GLYMA_05G122800,GLYMA_04G101000,GLYMA_08G149600,GLYMA_10G276400,GLYMA_16G103900,
,GLYMA_12G240600,GLYMA_13G117700,GLYMA_09G215100,GLYMA_13G014600,GLYMA_02G099900,
,GLYMA_03G206400,GLYMA_15G269100,GLYMA_13G339200,GLYMA_13G311200,GLYMA_07G126600,
,GLYMA_05G072300,GLYMA_18G072700,GLYMA_07G198600,GLYMA_08G048100,GLYMA_13G343100,
,GLYMA_10G106100,GLYMA_08G217000,GLYMA_13G360100,GLYMA_15G111800,GLYMA_18G190700,
,GLYMA_07G261000,GLYMA_13G159100,GLYMA_14G087200,GLYMA_06G020700,GLYMA_07G062900,
,GLYMA_06G129600,GLYMA_09G021900,GLYMA_07G079700,GLYMA_12G044500,GLYMA_15G203700,
,GLYMA_08G109700,GLYMA_16G069200,GLYMA_16G143100,GLYMA_13G114600,GLYMA_13G353200,
,GLYMA_14G201200,GLYMA_08G210900,GLYMA_04G117800,GLYMA_15G202200,GLYMA_02G147500,
,GLYMA_01G228700,GLYMA_20G235300,GLYMA_17G043200,GLYMA_16G039800,ENSRNA050003840,
,GLYMA_07G232800,GLYMA_20G152100,GLYMA_09G173500,GLYMA_16G052300,GLYMA_06G021400,
,GLYMA_14G206800,GLYMA_20G199500,GLYMA_07G105400,GLYMA_18G176600,GLYMA_01G187800,
,GLYMA_14G204100,GLYMA_12G047700,GLYMA_07G059900,GLYMA_06G295700,GLYMA_11G148100,
,GLYMA_16G051800,GLYMA_02G069900,GLYMA_07G020800,GLYMA_08G127800,GLYMA_19G014500,
,GLYMA_11G226500,GLYMA_13G236400,GLYMA_05G057500,GLYMA_14G021200,GLYMA_13G042600,
,GLYMA_16G018900,GLYMA_14G129600,GLYMA_12G194100,GLYMA_03G170600,GLYMA_06G230400,
,GLYMA_04G204400,GLYMA_04G078900,GLYMA_11G191900,GLYMA_19G153500,GLYMA_10G261600,
,GLYMA_20G149800,GLYMA_08G165400,GLYMA_20G001600,GLYMA_11G027100,GLYMA_06G209400,
,GLYMA_02G165800,GLYMA_09G276900,GLYMA_06G064500,GLYMA_12G009900,GLYMA_06G192700,
,GLYMA_02G253900,GLYMA_03G015400,GLYMA_15G100700,GLYMA_13G310600,GLYMA_05G006300,
,GLYMA_19G205200,GLYMA_19G154200,GLYMA_18G005500,GLYMA_20G145300,GLYMA_10G116500,
,GLYMA_04G220400,GLYMA_18G093200,GLYMA_18G238400,GLYMA_11G093900,GLYMA_03G006600,
,GLYMA_03G134200,GLYMA_18G211400,GLYMA_17G111200,GLYMA_15G263400,GLYMA_06G018400,
,GLYMA_02G263800,GLYMA_07G128200,GLYMA_05G199700,GLYMA_11G075700,GLYMA_16G074700,
,GLYMA_05G245600,GLYMA_10G146900,GLYMA_07G034300,GLYMA_10G090100,GLYMA_04G154000,
,GLYMA_05G053500,GLYMA_02G054800,GLYMA_04G148200,GLYMA_17G033400,GLYMA_17G042100,
,GLYMA_20G238400,GLYMA_02G185100,GLYMA_07G202700,GLYMA_08G220800,GLYMA_17G246300,
,GLYMA_13G116100,GLYMA_07G046900,GLYMA_10G042100,GLYMA_08G294000,GLYMA_06G007900,
,GLYMA_08G126200,GLYMA_07G255200,GLYMA_11G216800,GLYMA_20G221100,GLYMA_17G165000,
,GLYMA_08G195200,GLYMA_20G135400,GLYMA_11G068000,GLYMA_06G060800,GLYMA_15G104400,
,GLYMA_01G102600,GLYMA_15G041500,GLYMA_14G130900,GLYMA_10G033100,GLYMA_10G282400,
,GLYMA_05G001900,GLYMA_20G211100,GLYMA_08G211100,GLYMA_09G029200,GLYMA_06G201900,
,GLYMA_07G006900,GLYMA_20G120600,GLYMA_16G145900,GLYMA_14G008000,GLYMA_07G028900,
,GLYMA_02G270000,GLYMA_01G159000,GLYMA_04G249900,GLYMA_10G199300,GLYMA_11G009200,
,GLYMA_07G104500,GLYMA_08G133700,GLYMA_14G218900,GLYMA_03G185800,GLYMA_15G194900,
,GLYMA_15G107000,GLYMA_18G275500,GLYMA_04G252300,GLYMA_12G031800,GLYMA_02G089000,
,GLYMA_05G183500,GLYMA_02G085300,GLYMA_13G160600,GLYMA_13G008000,GLYMA_02G203000,
,GLYMA_08G288700,GLYMA_02G228400,GLYMA_07G139500,GLYMA_15G222200,GLYMA_01G222100,
,GLYMA_02G155400,GLYMA_18G227500,GLYMA_13G068900,GLYMA_08G252900,GLYMA_12G136300,
,GLYMA_16G006500,GLYMA_19G220200,GLYMA_13G361200,GLYMA_08G292900,GLYMA_12G067800,
,GLYMA_11G130200,GLYMA_17G095800,GLYMA_02G135400,ENSRNA050003215,GLYMA_18G138400,
,GLYMA_06G106200,GLYMA_20G123100,GLYMA_09G249200,GLYMA_15G202800,GLYMA_09G010200,
,GLYMA_08G059200,GLYMA_11G057900,GLYMA_09G262400,GLYMA_07G011100,GLYMA_01G208400,
,GLYMA_11G099200,GLYMA_11G175200,GLYMA_13G015400,ENSRNA050003380,GLYMA_12G202600,
,GLYMA_16G112800,GLYMA_07G189200,GLYMA_12G042400,GLYMA_18G093200,GLYMA_11G185100,
,GLYMA_07G023500,GLYMA_06G088900,GLYMA_15G044700,GLYMA_05G053900,GLYMA_17G246000,
,GLYMA_10G188200,GLYMA_07G236300,GLYMA_15G139200,GLYMA_08G136400,GLYMA_17G151100,
,GLYMA_05G222300,GLYMA_09G011200,GLYMA_19G096200,GLYMA_20G181600,GLYMA_18G253900,
,GLYMA_18G078700,ENSRNA050003756,GLYMA_12G103300,GLYMA_11G149600,GLYMA_15G173500,
,GLYMA_05G129100,GLYMA_06G172900,GLYMA_17G142500,GLYMA_08G270000,GLYMA_10G017400,
,GLYMA_18G150000,GLYMA_12G093000,GLYMA_07G185900,GLYMA_18G243500,GLYMA_07G018000,
,GLYMA_06G322000,GLYMA_09G011100,GLYMA_08G258800,GLYMA_13G333500,GLYMA_06G046300,
,GLYMA_03G257700,GLYMA_03G205300,GLYMA_03G228900,GLYMA_01G180800,GLYMA_04G039300,
,GLYMA_10G200100,GLYMA_02G041400,GLYMA_05G083800,GLYMA_08G299400,GLYMA_02G202400,
,GLYMA_17G084700,GLYMA_07G071900,GLYMA_20G211600,GLYMA_19G109500,GLYMA_13G247800,
,GLYMA_05G033200,GLYMA_12G224600,GLYMA_17G107500,GLYMA_08G324600,GLYMA_04G065600,
,GLYMA_19G235000,GLYMA_13G008000,GLYMA_08G032700,GLYMA_15G189200,ENSRNA050003400,
,GLYMA_13G049500,GLYMA_13G219800,GLYMA_02G162500,GLYMA_06G270200,GLYMA_12G021700,
,GLYMA_14G085600,GLYMA_01G030600,GLYMA_08G272800,GLYMA_02G295200,GLYMA_05G139800,
,GLYMA_03G117600,GLYMA_16G196400,GLYMA_09G002500,GLYMA_08G087700,GLYMA_09G168300,
,GLYMA_07G224000,GLYMA_02G050600,GLYMA_19G224600,GLYMA_01G151600,GLYMA_19G025400,
,GLYMA_14G219700,GLYMA_07G254600,GLYMA_10G111200,GLYMA_03G209700,GLYMA_14G012200,
,GLYMA_06G133700,GLYMA_11G114300,GLYMA_01G222100,GLYMA_09G162100,GLYMA_11G064300,
,GLYMA_14G161400,GLYMA_05G146100,GLYMA_13G326200,GLYMA_17G127100,GLYMA_17G253400,
,GLYMA_09G138400,GLYMA_04G160100,GLYMA_08G269600,GLYMA_03G076200,GLYMA_08G002900,
,GLYMA_20G108700,GLYMA_05G214100,GLYMA_18G097000,GLYMA_10G201100,GLYMA_08G023900,
,GLYMA_08G249600,GLYMA_14G110000,GLYMA_11G234300,GLYMA_16G094300,GLYMA_13G136600,
,GLYMA_01G119500,GLYMA_01G087800,GLYMA_09G235900,GLYMA_10G021900,GLYMA_07G115700,
,GLYMA_19G222700,GLYMA_13G053000,GLYMA_11G097200,GLYMA_16G143000,GLYMA_20G157200,
,GLYMA_10G230600,GLYMA_12G019700,GLYMA_19G077800,GLYMA_08G072800,GLYMA_18G219100,
,GLYMA_19G110800,GLYMA_17G125700,GLYMA_02G276700,GLYMA_04G182000,GLYMA_07G237200,
,GLYMA_06G161200,GLYMA_20G017900,GLYMA_05G145800,GLYMA_20G111700,GLYMA_09G250800,
,GLYMA_06G285200,GLYMA_05G211800,GLYMA_02G097400,GLYMA_11G100300,GLYMA_06G146900,
,GLYMA_18G015300,GLYMA_20G100200,GLYMA_10G181100,GLYMA_11G096400,GLYMA_07G097900,
,GLYMA_13G112900,GLYMA_17G187500,GLYMA_20G210300,GLYMA_20G166600,GLYMA_11G053400,
,GLYMA_13G372000,GLYMA_18G245700,GLYMA_13G060700,GLYMA_08G039600,GLYMA_07G070900,
,GLYMA_08G365500,GLYMA_11G139400,GLYMA_06G082200,GLYMA_04G024300,GLYMA_06G196300,
,GLYMA_04G194700,GLYMA_13G327000,GLYMA_01G092400,GLYMA_03G236900,GLYMA_04G060600,
,GLYMA_02G305100,GLYMA_20G101200,GLYMA_05G185500,GLYMA_17G051600,GLYMA_17G202000,
,GLYMA_05G206300,GLYMA_11G228600,GLYMA_10G055200,GLYMA_05G180600,GLYMA_04G027700,
,GLYMA_15G022600,GLYMA_14G105900,GLYMA_17G007100,GLYMA_09G131900,GLYMA_01G147800,
,GLYMA_08G019300,GLYMA_14G080600,GLYMA_15G237600,GLYMA_18G053700,GLYMA_02G072400,
,GLYMA_13G059400,GLYMA_02G270700,GLYMA_12G031200,GLYMA_13G360200,GLYMA_20G009400,
,GLYMA_20G192300,GLYMA_04G250400,GLYMA_14G069200,GLYMA_12G224800,GLYMA_05G182300,
,GLYMA_07G068400,GLYMA_20G009100,GLYMA_13G196200,GLYMA_16G000500,GLYMA_20G107100,
,GLYMA_06G028400,GLYMA_03G207100,GLYMA_17G243400,GLYMA_15G010400,GLYMA_10G177200,
,GLYMA_03G185900,GLYMA_04G236200,GLYMA_13G059500,GLYMA_01G136100,GLYMA_03G142800,
,GLYMA_06G147600,GLYMA_09G247900,GLYMA_19G149300,GLYMA_07G060300,GLYMA_08G153200,
,GLYMA_20G130700,GLYMA_14G162800,GLYMA_05G157200,GLYMA_11G199900,GLYMA_08G183000,
,GLYMA_08G104500,GLYMA_03G229200,GLYMA_01G159400,GLYMA_13G266700,GLYMA_05G205100,
,GLYMA_20G249300,GLYMA_13G049500,ENSRNA050003411,GLYMA_02G284900,GLYMA_06G077100,
,GLYMA_06G160800,GLYMA_09G192400,GLYMA_16G141700,GLYMA_15G033500,GLYMA_02G211700,
,GLYMA_18G017100,GLYMA_05G216700,GLYMA_17G002000,GLYMA_11G215600,GLYMA_14G020200,
,GLYMA_10G256200,GLYMA_09G007200,GLYMA_03G169000,GLYMA_13G096100,GLYMA_16G005800,
,GLYMA_13G113200,GLYMA_19G113000,GLYMA_02G114800,GLYMA_06G105100,GLYMA_18G123500,
,GLYMA_20G070000,GLYMA_08G043600,ENSRNA050003421,GLYMA_06G147800,GLYMA_08G090500,
,GLYMA_04G035800,GLYMA_16G021200,GLYMA_03G027500,GLYMA_10G251600,GLYMA_04G251700,
,GLYMA_01G241600,GLYMA_04G078300,GLYMA_06G042900,GLYMA_09G128800,GLYMA_10G030600,
,GLYMA_15G092700,GLYMA_06G046300,GLYMA_08G101200,GLYMA_17G131400,GLYMA_05G140400,
,GLYMA_01G223400,GLYMA_10G049600,GLYMA_12G094000,GLYMA_04G112600,GLYMA_20G215100,
,GLYMA_03G055500,GLYMA_10G180600,GLYMA_07G149100,GLYMA_13G245700,GLYMA_12G063700,
,GLYMA_12G089700,GLYMA_09G167100,GLYMA_12G073900,GLYMA_06G205000,GLYMA_13G100200,
,GLYMA_13G238100,GLYMA_10G017900,GLYMA_15G006300,GLYMA_17G153400,GLYMA_15G052500,
,GLYMA_10G281500,GLYMA_13G003900,GLYMA_16G083300,GLYMA_17G035800,GLYMA_20G130500,
,GLYMA_02G238800,GLYMA_17G208500,GLYMA_11G109900,GLYMA_03G089600,GLYMA_19G061600,
,GLYMA_14G127600,GLYMA_04G178100,GLYMA_13G105300,GLYMA_04G146100,GLYMA_12G122100,
,GLYMA_04G051900,GLYMA_08G325500,GLYMA_07G144600,GLYMA_19G022100,GLYMA_02G216500,
,GLYMA_09G193600,GLYMA_08G069300,GLYMA_05G045900,GLYMA_18G265100,GLYMA_11G044600,
,GLYMA_04G005900,GLYMA_17G013900,GLYMA_12G229900,GLYMA_09G109000,GLYMA_10G288800,
,GLYMA_08G329300,GLYMA_20G143900,GLYMA_04G125800,GLYMA_09G177000,GLYMA_18G237000,
,GLYMA_12G233500,GLYMA_17G082500,GLYMA_08G127800,GLYMA_02G011100,GLYMA_16G063900,
,GLYMA_15G072900,GLYMA_14G131700,GLYMA_13G166800,GLYMA_11G014000,GLYMA_10G157100,
,GLYMA_18G054900,GLYMA_07G163600,GLYMA_08G285700,GLYMA_10G237700,GLYMA_20G178200,
,GLYMA_13G175500,GLYMA_18G223300,GLYMA_16G110300,GLYMA_17G022800,GLYMA_20G194100,
,GLYMA_01G226900,GLYMA_03G193100,GLYMA_07G067300,GLYMA_08G030200,GLYMA_07G201300,
,GLYMA_08G203900,GLYMA_05G024500,GLYMA_14G191700,GLYMA_03G002100,GLYMA_03G153800,
,GLYMA_09G230700,GLYMA_11G030100,GLYMA_17G134300,GLYMA_13G003200,GLYMA_05G211100,
,GLYMA_13G165400,GLYMA_11G113400,GLYMA_13G279000,GLYMA_07G003600,GLYMA_20G108900,
,GLYMA_20G160100,GLYMA_13G093400,GLYMA_03G093200,GLYMA_14G013700,GLYMA_14G138300,
,GLYMA_08G130900,GLYMA_15G186400,GLYMA_03G167200,GLYMA_17G212300,GLYMA_01G164900,
,GLYMA_04G203800,GLYMA_05G230700,GLYMA_06G173500,GLYMA_18G096500,GLYMA_03G186200,
,GLYMA_02G084400,GLYMA_05G176400,GLYMA_12G158800,GLYMA_06G056400,GLYMA_14G009100,
,GLYMA_17G060300,GLYMA_13G235300,GLYMA_19G110800,GLYMA_01G008000,GLYMA_05G211400,
,GLYMA_07G103000,GLYMA_10G058900,GLYMA_10G104300,GLYMA_06G209000,GLYMA_12G050600,
,GLYMA_08G023000,GLYMA_07G273700,GLYMA_07G182100,GLYMA_08G193200,GLYMA_18G207200,
,GLYMA_05G166800,ENSRNA050003284,GLYMA_04G156000,GLYMA_17G018600,GLYMA_02G092400,
,GLYMA_11G248300,GLYMA_09G192100,GLYMA_05G020900,GLYMA_09G043500,GLYMA_14G062500,
,GLYMA_13G026100,GLYMA_08G145400,GLYMA_01G165100,GLYMA_18G237600,GLYMA_11G079100,
,GLYMA_20G233100,GLYMA_16G014800,GLYMA_12G107100,GLYMA_08G139900,GLYMA_13G315100,
,GLYMA_04G085200,GLYMA_11G216300,GLYMA_05G062300,ENSRNA050003279,GLYMA_03G246300,
,GLYMA_02G082800,GLYMA_14G106700,GLYMA_16G140300,GLYMA_09G084600,GLYMA_16G010000,
,GLYMA_04G061700,GLYMA_07G233100,GLYMA_01G111200,GLYMA_13G251000,GLYMA_16G148100,
,GLYMA_20G198100,GLYMA_11G021000,GLYMA_02G113700,GLYMA_15G060100,GLYMA_06G183900,
,GLYMA_17G256900,GLYMA_13G178700,GLYMA_01G144200,GLYMA_20G244500,GLYMA_03G158200,
,GLYMA_04G131800,GLYMA_13G151500,GLYMA_14G071900,GLYMA_13G059400,GLYMA_10G292400,
,GLYMA_04G023200,GLYMA_13G253000,GLYMA_07G070800,GLYMA_18G051700,GLYMA_06G092700,
,GLYMA_17G026100,GLYMA_15G194300,GLYMA_05G183700,GLYMA_02G124400,GLYMA_02G303600,
,GLYMA_09G204500,GLYMA_07G168100,GLYMA_02G286300,ENSRNA050003298,GLYMA_11G179900,
,GLYMA_01G164100,ENSRNA050003223,GLYMA_15G060700,GLYMA_19G138700,GLYMA_08G309900,
,GLYMA_16G216100,GLYMA_02G070100,GLYMA_11G053700,GLYMA_05G042900,GLYMA_08G052600,
,GLYMA_10G250500,GLYMA_20G084000,GLYMA_07G184800,GLYMA_07G257200,GLYMA_03G120800,
,GLYMA_15G009900,GLYMA_09G222800,GLYMA_13G128300,GLYMA_08G325000,GLYMA_16G147600,
,GLYMA_04G135300,GLYMA_08G185500,GLYMA_02G298400,GLYMA_17G131500,GLYMA_13G212500,
,GLYMA_07G221600,GLYMA_10G284900,GLYMA_10G251700,GLYMA_01G189500,GLYMA_06G153400,
,GLYMA_08G031100,GLYMA_05G166400,GLYMA_18G105900,GLYMA_09G235600,GLYMA_09G011300,
,GLYMA_17G112600,GLYMA_07G120400,GLYMA_07G004900,GLYMA_01G018400,GLYMA_02G119300,
,GLYMA_15G079300,GLYMA_08G257100,GLYMA_10G102900,GLYMA_01G081600,GLYMA_14G031200,
,GLYMA_09G248700,GLYMA_09G045000,GLYMA_19G007300,GLYMA_07G012800,GLYMA_11G251100,
,GLYMA_11G060200,GLYMA_10G203800,GLYMA_07G255700,GLYMA_06G296900,GLYMA_04G050100,
,GLYMA_17G211900,GLYMA_01G227100,GLYMA_07G082900,GLYMA_16G199300,GLYMA_03G078000,
,GLYMA_17G230700,GLYMA_13G281400,GLYMA_05G184700,GLYMA_08G238500,GLYMA_06G010400,
,GLYMA_15G008700,GLYMA_07G228600,GLYMA_16G019400,GLYMA_12G093400,GLYMA_20G051500,
,GLYMA_02G125800,GLYMA_07G029800,GLYMA_13G339800,GLYMA_17G028800,GLYMA_06G038700,
,GLYMA_05G003900,GLYMA_08G057400,GLYMA_19G150300,GLYMA_18G272300,GLYMA_13G117000,
,GLYMA_19G193800,GLYMA_06G083900,GLYMA_15G115000,GLYMA_10G104900,GLYMA_14G040300,
,GLYMA_08G081500,GLYMA_07G080100,GLYMA_10G042400,GLYMA_04G080400,GLYMA_11G118000,
,GLYMA_14G223000,GLYMA_08G238800,GLYMA_01G049700,GLYMA_18G244400,GLYMA_20G168900,
,GLYMA_05G143700,GLYMA_02G021500,GLYMA_07G030600,GLYMA_08G210900,GLYMA_18G016800,
,GLYMA_06G069100,GLYMA_10G070900,GLYMA_12G233000,GLYMA_05G080400,GLYMA_03G029900,
,GLYMA_06G201900,GLYMA_10G198500,GLYMA_17G012000,GLYMA_07G090800,GLYMA_16G143500,
,GLYMA_08G327900,GLYMA_18G040500,GLYMA_09G062800,GLYMA_13G175200,GLYMA_05G244600,
,GLYMA_10G216200,GLYMA_19G182800,GLYMA_11G145600,GLYMA_06G019200,GLYMA_16G153800,
,GLYMA_02G108600,GLYMA_07G072700,GLYMA_14G190800,GLYMA_13G234200,GLYMA_07G023100,
,GLYMA_13G258500,GLYMA_02G203000,GLYMA_02G185300,GLYMA_14G076000,GLYMA_05G213800,
,GLYMA_19G070700,GLYMA_19G091500,GLYMA_06G178200,GLYMA_19G222700,GLYMA_10G279800,
,GLYMA_19G211700,ENSRNA050003852,GLYMA_08G211900,GLYMA_10G183200,GLYMA_03G183400,
,GLYMA_08G216100,GLYMA_18G266700,GLYMA_14G212100,GLYMA_03G195700,GLYMA_15G222200,
,GLYMA_03G202000,GLYMA_05G157300,GLYMA_02G103800,GLYMA_11G156500,GLYMA_08G008900,
,GLYMA_01G096300,GLYMA_08G027300,GLYMA_15G145900,GLYMA_04G222100,GLYMA_16G156600,
,GLYMA_17G163700,GLYMA_08G033600,GLYMA_13G274500,GLYMA_09G249700,GLYMA_06G290400,
,GLYMA_02G253500,GLYMA_11G029300,GLYMA_11G196900,GLYMA_19G242400,GLYMA_06G142900,
,GLYMA_02G208700,GLYMA_06G145800,GLYMA_08G071300,GLYMA_17G123600,GLYMA_18G264000,
,GLYMA_U029600,GLYMA_05G096900,GLYMA_09G009500,GLYMA_02G014100,GLYMA_12G110700,
,GLYMA_17G131500,GLYMA_01G109200,GLYMA_01G122100,ENSRNA050003749,GLYMA_13G369800,
,GLYMA_13G311500,GLYMA_09G107000,GLYMA_02G236200,GLYMA_14G051200,GLYMA_10G205300,
,GLYMA_11G082800,GLYMA_14G023700,GLYMA_14G024000,GLYMA_08G051600,GLYMA_01G028900,
,GLYMA_17G242300,GLYMA_05G022500,GLYMA_19G223600,GLYMA_14G182300,GLYMA_20G115900,
,GLYMA_06G191200,GLYMA_09G249200,GLYMA_04G192900,GLYMA_06G096100,GLYMA_13G121100,
,GLYMA_18G001800,GLYMA_05G204000,GLYMA_06G293200,GLYMA_06G182600,GLYMA_08G150000,
,GLYMA_14G001200,GLYMA_07G264300,GLYMA_13G144600,GLYMA_14G081600,GLYMA_07G237600,
,GLYMA_11G112900,GLYMA_08G327500,GLYMA_13G229400,GLYMA_05G175900,GLYMA_03G123200,
,GLYMA_14G045600,GLYMA_01G169600,GLYMA_06G205800,GLYMA_10G065600,GLYMA_02G155400,
,GLYMA_02G116300,GLYMA_01G172400,GLYMA_19G130400,GLYMA_16G046800,ENSRNA050003796,
,GLYMA_07G012000,GLYMA_17G255000,GLYMA_14G014800,GLYMA_02G268700,GLYMA_01G223000,
,GLYMA_08G053600,GLYMA_20G084500,GLYMA_02G155400,GLYMA_16G208100,GLYMA_03G209500,
,GLYMA_15G113900,GLYMA_02G035900,GLYMA_04G071400,GLYMA_07G249700,GLYMA_17G106600,
,GLYMA_08G139500,GLYMA_07G034700,GLYMA_11G010100,GLYMA_18G251800,GLYMA_20G231200,
,GLYMA_11G193500,GLYMA_08G105000,GLYMA_01G161600,GLYMA_03G202300,GLYMA_10G140000,
,GLYMA_02G216500,GLYMA_14G166000,GLYMA_11G231800,GLYMA_17G066400,GLYMA_12G032900,
,GLYMA_20G244900,GLYMA_02G052700,GLYMA_01G129400,GLYMA_20G245400,GLYMA_07G020800,
,GLYMA_02G233700,GLYMA_03G244700,GLYMA_13G120100,GLYMA_07G054800,GLYMA_12G129100,
,GLYMA_03G167300,GLYMA_18G048200,GLYMA_13G126400,GLYMA_15G154300,GLYMA_04G238600,
,GLYMA_12G038100,GLYMA_19G145500,GLYMA_19G126900,GLYMA_10G069600,GLYMA_19G189100,
,GLYMA_03G195700,GLYMA_20G001300,GLYMA_09G045300,GLYMA_09G256800,GLYMA_02G100900,
,GLYMA_17G091000,GLYMA_18G232000,GLYMA_02G307500,GLYMA_12G147700,GLYMA_13G096200,
,GLYMA_20G173300,GLYMA_07G255800,GLYMA_14G022800,GLYMA_U028600,GLYMA_16G015800,
,GLYMA_19G024400,GLYMA_08G176900,GLYMA_08G360200,GLYMA_02G069100,GLYMA_06G109500,
,GLYMA_05G065900,GLYMA_09G172000,GLYMA_11G006600,GLYMA_10G055100,GLYMA_03G113900,
,GLYMA_05G067100,GLYMA_12G225200,GLYMA_18G109800,GLYMA_16G178800,GLYMA_10G225500,
,GLYMA_10G257300,GLYMA_05G046900,GLYMA_20G246800,GLYMA_09G258300,GLYMA_04G100700,
,GLYMA_11G073600,GLYMA_19G139800,GLYMA_20G205400,GLYMA_05G055100,GLYMA_12G032200,
,GLYMA_06G289700,GLYMA_12G181900,GLYMA_10G007500,GLYMA_10G224900,GLYMA_14G093100,
,GLYMA_04G240900,GLYMA_02G064900,GLYMA_02G021500,GLYMA_18G111900,GLYMA_01G052600,
,GLYMA_09G057300,GLYMA_03G114300,GLYMA_07G086600,GLYMA_10G279900,GLYMA_17G044300,
,GLYMA_04G138600,GLYMA_06G135300,ENSRNA050003508,GLYMA_07G143000,GLYMA_17G052100,
,GLYMA_15G149300,GLYMA_08G079600,GLYMA_02G271700,GLYMA_09G191400,GLYMA_13G123700,
,GLYMA_13G047300,GLYMA_10G040000,GLYMA_07G077100,GLYMA_11G088400,GLYMA_19G038000,
,GLYMA_02G057800,GLYMA_20G110900,GLYMA_04G243900,GLYMA_15G007200,GLYMA_09G252600,
,GLYMA_13G175300,GLYMA_11G127100,GLYMA_13G295100,GLYMA_02G048700,GLYMA_20G207400,
,GLYMA_16G072900,GLYMA_15G052200,GLYMA_01G005000,GLYMA_02G282500,GLYMA_09G225600,
,GLYMA_02G064800,GLYMA_12G217300,GLYMA_13G235400,GLYMA_20G211200,GLYMA_17G190800,
,GLYMA_17G168200,GLYMA_04G061900,GLYMA_10G101200,GLYMA_14G065800,GLYMA_07G130300,
,GLYMA_15G034600,GLYMA_01G124100,GLYMA_14G099200,GLYMA_10G008700,GLYMA_03G243600,
,GLYMA_01G239200,GLYMA_15G188500,GLYMA_10G277200,GLYMA_05G168000,ENSRNA050003322,
,GLYMA_03G255700,GLYMA_11G164500,GLYMA_20G143900,GLYMA_19G105400,GLYMA_15G127300,
,GLYMA_05G184700,GLYMA_11G143400,GLYMA_10G029500,GLYMA_06G112500,GLYMA_11G201500,
,GLYMA_08G044900,GLYMA_09G105600,GLYMA_02G274700,GLYMA_16G017600,GLYMA_02G084300,
,ENSRNA050003482,GLYMA_10G147800,GLYMA_09G190500,GLYMA_16G131100,GLYMA_13G130600,
,GLYMA_14G041500,GLYMA_17G120200,GLYMA_15G035600,GLYMA_19G050500,ENSRNA050003175,
,GLYMA_02G080600,GLYMA_03G250700,GLYMA_01G030000,GLYMA_10G200100,GLYMA_04G011100,
,GLYMA_03G236700,GLYMA_03G109300,ENSRNA050003452,GLYMA_08G064900,ENSRNA050003830,
,GLYMA_01G046500,GLYMA_08G088300,GLYMA_02G104600,GLYMA_01G099800,GLYMA_13G336200,
,GLYMA_16G024500,GLYMA_16G128900,GLYMA_09G020800,GLYMA_20G246100,GLYMA_19G024200,
,GLYMA_20G076300,GLYMA_10G011800,GLYMA_05G000300,GLYMA_02G095200,GLYMA_15G101400,
,GLYMA_06G138900,GLYMA_01G188500,GLYMA_17G014800,GLYMA_14G179100,GLYMA_13G265600,
,GLYMA_05G216800,GLYMA_10G109000,GLYMA_14G084500,GLYMA_04G256700,GLYMA_05G035300,
,GLYMA_13G262200,GLYMA_11G067300,GLYMA_11G240100,GLYMA_09G090900,GLYMA_16G001200,
,GLYMA_20G073900,GLYMA_02G073600,GLYMA_06G001600,GLYMA_18G220200,GLYMA_14G017500,
